"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.623661474E1,-1.684846282E0,-9.002995491E-1,1.238405323E1,1.253052356E1
1.623906197E1,-1.699203134E0,-8.261220455E-1,1.244865990E1,1.259122322E1
1.624150843E1,-1.581954837E0,-6.370890141E-1,1.252044487E1,1.263605964E1
1.624395411E1,-1.459920883E0,-4.357928336E-1,1.259462166E1,1.268644076E1
1.624640067E1,-1.328016520E0,-2.084746659E-1,1.258744335E1,1.265902128E1
1.624884791E1,-1.182054400E0,-5.084747914E-3,1.257069397E1,1.262614848E1
1.625129437E1,-1.052842021E0,1.387837082E-1,1.259462166E1,1.263931295E1
1.625374005E1,-9.068797827E-1,1.914258152E-1,1.261615753E1,1.265015833E1
1.625618661E1,-7.797610760E-1,2.033899277E-1,1.257787228E1,1.260366081E1
1.625863385E1,-6.936194897E-1,1.794617027E-1,1.253001595E1,1.255048262E1
1.626108031E1,-6.457630396E-1,2.057827413E-1,1.252523041E1,1.254355425E1
1.626352598E1,-6.361917257E-1,2.751746178E-1,1.250608730E1,1.252528166E1
1.626597255E1,-5.811567903E-1,3.134597540E-1,1.250130177E1,1.251872781E1
1.626841979E1,-5.596213937E-1,3.661018610E-1,1.246301651E1,1.248094496E1
1.627086624E1,-5.428716540E-1,3.900300860E-1,1.235294724E1,1.237102011E1
1.627331192E1,-5.524429083E-1,3.828516304E-1,1.220698452E1,1.222547503E1
1.627575838E1,-5.763711333E-1,3.541377485E-1,1.203440285E1,1.205340073E1
1.627820572E1,-5.907281041E-1,3.134597540E-1,1.187169075E1,1.189051126E1
1.628065218E1,-6.505486369E-1,2.153540403E-1,1.169462204E1,1.171468205E1
1.628309786E1,-7.438687682E-1,4.037888348E-2,1.151246834E1,1.153654621E1
1.628554432E1,-8.300103545E-1,-1.510469317E-1,1.136889839E1,1.140015715E1
1.628799166E1,-9.475577474E-1,-3.759722710E-1,1.126122189E1,1.130726931E1
1.629043812E1,-1.038485050E0,-5.988038778E-1,1.117268753E1,1.123681289E1
1.629288380E1,-1.150947690E0,-7.615157962E-1,1.109611702E1,1.118160989E1
1.629533026E1,-1.241874933E0,-8.955138922E-1,1.102642632E1,1.113221792E1
1.629777760E1,-1.363908887E0,-9.864411354E-1,1.092831993E1,1.105719178E1
1.630022406E1,-1.474277854E0,-1.000798106E0,1.083978558E1,1.098526483E1
1.630266974E1,-1.579562068E0,-1.031904817E0,1.076560783E1,1.092969148E1
1.630511619E1,-1.675274968E0,-1.029511929E0,1.074168015E1,1.092017094E1
1.630756354E1,-1.780559182E0,-1.063310504E0,1.071775150E1,1.091655704E1
1.631001000E1,-1.816451430E0,-1.082453132E0,1.067468071E1,1.088209579E1
1.631245567E1,-1.845165372E0,-1.113559842E0,1.066989517E1,1.088537155E1
1.631490213E1,-1.847558141E0,-1.101595759E0,1.064357376E1,1.085875899E1
1.631734947E1,-1.818844318E0,-1.123131156E0,1.062921715E1,1.084204203E1
1.631979593E1,-1.780559182E0,-1.132702470E0,1.057657528E1,1.078505218E1
1.632224161E1,-1.708774447E0,-1.041476011E0,1.054307556E1,1.073131048E1
1.632468807E1,-1.639382601E0,-9.361918569E-1,1.054307556E1,1.071076434E1
1.632713541E1,-1.610668778E0,-7.950153351E-1,1.056221867E1,1.071385862E1
1.632958187E1,-1.589133382E0,-6.251249313E-1,1.061486053E1,1.075134365E1
1.633202755E1,-1.560419440E0,-5.341976285E-1,1.065314579E1,1.078006452E1
1.633447400E1,-1.550848126E0,-5.318048596E-1,1.062682438E1,1.075255052E1
1.633692135E1,-1.519741535E0,-5.437689424E-1,1.063639545E1,1.075816933E1
1.633936776E1,-1.474277854E0,-5.844469070E-1,1.060050297E1,1.071847641E1
1.634181348E1,-1.407278776E0,-6.394818425E-1,1.055264664E1,1.066525769E1
1.634425994E1,-1.306481123E0,-7.064808607E-1,1.052871895E1,1.063296435E1
1.634670729E1,-1.261017561E0,-7.328019142E-1,1.046142101E1,1.056259881E1
1.634915369E1,-1.158126116E0,-6.753742099E-1,1.034417248E1,1.043068985E1
1.635159942E1,-1.033699393E0,-5.940182209E-1,1.028195858E1,1.035084848E1
1.635404588E1,-9.092726111E-1,-5.246263742E-1,1.024128056E1,1.029494230E1
1.635649322E1,-7.821539044E-1,-4.357928336E-1,1.023649502E1,1.027557835E1
1.635893963E1,-6.601199508E-1,-3.951148391E-1,1.023649502E1,1.026536431E1
1.636138536E1,-6.170491576E-1,-3.376871049E-1,1.024128056E1,1.026540840E1
1.636383182E1,-5.979065299E-1,-3.352942765E-1,1.030588722E1,1.032866041E1
1.636627916E1,-5.811567903E-1,-3.209373355E-1,1.034895802E1,1.037023028E1
1.636872557E1,-6.266204119E-1,-2.994019389E-1,1.038724327E1,1.041043310E1
1.637117124E1,-6.050850153E-1,-2.419741899E-1,1.043749237E1,1.045781652E1
1.637361781E1,-6.529414654E-1,-2.132603228E-1,1.052154064E1,1.054393807E1
1.637606510E1,-6.481558084E-1,-1.965105534E-1,1.058614635E1,1.060779039E1
1.637851151E1,-7.055835724E-1,-2.012962103E-1,1.067228794E1,1.069748093E1
1.638095718E1,-7.510471940E-1,-2.371885478E-1,1.075842953E1,1.078722097E1
1.638340375E1,-8.300103545E-1,-2.539383173E-1,1.081585789E1,1.085063057E1
1.638585104E1,-9.236295223E-1,-2.371885478E-1,1.079910755E1,1.084112881E1
1.638829744E1,-1.031306505E0,-2.036890239E-1,1.079192924E1,1.084300785E1
1.639074312E1,-1.150947690E0,-1.749751568E-1,1.078953648E1,1.085216081E1
1.639318968E1,-1.203589797E0,-1.007976532E-1,1.073210907E1,1.079985896E1
1.639563697E1,-1.215553880E0,-2.901297435E-2,1.069382381E1,1.076272646E1
1.639808338E1,-1.244267821E0,1.166501082E-2,1.065314579E1,1.072557009E1
1.640052906E1,-1.289731383E0,2.602194622E-2,1.058375359E1,1.066207879E1
1.640297562E1,-1.328016520E0,-3.140579537E-2,1.053589725E1,1.061931001E1
1.640542291E1,-1.356730461E0,-6.251249462E-2,1.044706345E1,1.053497793E1
1.640786932E1,-1.342373490E0,-1.079761237E-1,1.034177971E1,1.042909550E1
1.641031500E1,-1.330409408E0,-1.390828192E-1,1.027717304E1,1.036386120E1
1.641276156E1,-1.378265858E0,-1.749751568E-1,1.018385315E1,1.027818554E1
1.641520885E1,-1.459920883E0,-1.869392693E-1,1.010249710E1,1.020915094E1
1.641765526E1,-1.524527073E0,-1.773679852E-1,1.000199890E1,1.011907230E1
1.642010093E1,-1.589133382E0,-1.534397453E-1,9.882058144E0,1.001019290E1
1.642254750E1,-1.656132340E0,-1.606182158E-1,9.743274689E0,9.884329729E0
1.642499474E1,-1.694417477E0,-1.558325738E-1,9.606884003E0,9.756410950E0
1.642744119E1,-1.684846282E0,-2.539383173E-1,9.470493317E0,9.622548276E0
1.642988687E1,-1.703988791E0,-3.329014480E-1,9.360123634E0,9.519785482E0
1.643233343E1,-1.682453394E0,-3.927220106E-1,9.254839897E0,9.414719408E0
1.643478067E1,-1.634596944E0,-4.166502357E-1,9.154341698E0,9.308462628E0
1.643722713E1,-1.610668778E0,-4.525425732E-1,9.065806389E0,9.218887903E0
1.643967281E1,-1.569990754E0,-4.959124923E-1,8.996415138E0,9.145834325E0
1.644211937E1,-1.493420482E0,-5.270192027E-1,8.965308189E0,9.104109232E0
1.644456661E1,-1.459920883E0,-5.102694035E-1,9.022735596E0,9.154316003E0
1.644701307E1,-1.387837172E0,-4.381856322E-1,9.106484413E0,9.222047334E0
1.644945874E1,-1.287338614E0,-3.592225015E-1,9.195018768E0,9.291644185E0
1.645190531E1,-1.196411371E0,-2.228316069E-1,9.364909172E0,9.443652783E0
1.645435255E1,-1.040877819E0,-7.208377868E-2,9.599705696E0,9.656240063E0
1.645679900E1,-8.542376757E-1,1.100698411E-1,9.843772888E0,9.881381586E0
1.645924468E1,-6.529414654E-1,2.632105052E-1,1.013599682E1,1.016041553E1
1.646169124E1,-4.710869491E-1,3.804588020E-1,1.030588722E1,1.032366133E1
1.646413848E1,-3.179463148E-1,4.187439680E-1,1.048534870E1,1.049852246E1
1.646658494E1,-2.195414752E-1,3.493520916E-1,1.069143105E1,1.069938985E1
1.646903062E1,-1.357926875E-1,1.196411327E-1,1.084935665E1,1.085086602E1
1.647147708E1,-4.965107143E-2,-1.247258782E-1,1.089721298E1,1.089803985E1
1.647392442E1,3.170489892E-2,-1.534397453E-1,1.094746304E1,1.094858419E1
1.647637088E1,8.673982322E-2,-1.342971772E-1,1.105274677E1,1.105390296E1
1.647881656E1,6.999006122E-2,-2.662015148E-2,1.119422245E1,1.119447290E1
1.648126302E1,-8.973085321E-3,1.172483116E-1,1.128514957E1,1.128576221E1
1.648371036E1,-7.357929647E-2,2.225325108E-1,1.131864929E1,1.132107576E1
1.648615682E1,-1.429711580E-1,3.038884699E-1,1.136172009E1,1.136668255E1
1.648860250E1,-2.051845491E-1,2.751746178E-1,1.136650562E1,1.137168729E1
1.649104895E1,-2.844468057E-1,1.890329868E-1,1.131386375E1,1.131901747E1
1.649349630E1,-3.658027649E-1,9.092725813E-2,1.124686432E1,1.125317895E1
1.649594276E1,-4.830510616E-1,-1.944168471E-2,1.112722397E1,1.113772102E1
1.649838843E1,-6.074778438E-1,-7.686942816E-2,1.100489044E1,1.102191235E1
1.650083489E1,-7.654041648E-1,-7.686942816E-2,1.081107140E1,1.083840473E1
1.650328224E1,-8.925228715E-1,-3.619144112E-2,1.060528946E1,1.064284132E1
1.650572869E1,-1.026520967E0,2.093719784E-3,1.042074299E1,1.047118112E1
1.650817437E1,-1.131805062E0,7.896314561E-2,1.024128056E1,1.030393349E1
1.651062083E1,-1.225125194E0,6.909275055E-2,9.992427826E0,1.006748824E1
1.651306817E1,-1.412064433E0,6.879365072E-3,9.721739769E0,9.823756788E0
1.651551463E1,-1.593919039E0,9.272187948E-3,9.468100548E0,9.601332817E0
1.651796031E1,-1.668096542E0,5.473581702E-2,9.168698311E0,9.319365365E0
1.652040677E1,-1.682453394E0,7.627122104E-2,8.838488579E0,8.997518940E0
1.652285411E1,-1.627418518E0,4.516452923E-2,8.507980347E0,8.662347283E0
1.652530052E1,-1.634596944E0,-3.619144112E-2,8.187042236E0,8.348705143E0
1.652774624E1,-1.569990754E0,-1.366899908E-1,7.890332699E0,8.046173328E0
1.653019270E1,-1.524527073E0,-2.563311160E-1,7.607680321E0,7.763162262E0
1.653264005E1,-1.435992718E0,-4.046861231E-1,7.284649372E0,7.435856536E0
1.653508645E1,-1.339980721E0,-5.198407173E-1,6.985247612E0,7.131582356E0
1.653753218E1,-1.229910851E0,-6.346961856E-1,6.710072994E0,6.851321007E0
1.653997864E1,-1.138983607E0,-6.825526357E-1,6.549454689E0,6.682702932E0
1.654242598E1,-1.031306505E0,-7.232306600E-1,6.460920334E0,6.582563882E0
1.654487239E1,-9.643075466E-1,-7.304090858E-1,6.494419575E0,6.606123832E0
1.654731812E1,-8.949156404E-1,-7.351947427E-1,6.535097599E0,6.636933474E0
1.654976458E1,-8.276175261E-1,-7.495517135E-1,6.686144829E0,6.778739648E0
1.655221192E1,-7.390831113E-1,-7.663014531E-1,6.918248653E0,6.999687578E0
1.655465833E1,-6.433702111E-1,-8.021938205E-1,7.114459991E0,7.188392110E0
1.655710406E1,-5.333003402E-1,-8.237292171E-1,7.363612652E0,7.428709872E0
1.655955052E1,-3.969094455E-1,-8.069794178E-1,7.655537128E0,7.708177581E0
1.656199786E1,-2.291127741E-1,-7.351947427E-1,7.954938889E0,7.992124667E0
1.656444427E1,-9.511470050E-2,-6.083751321E-1,8.261219978E0,8.284136807E0
1.656689000E1,3.888336942E-2,-4.238287210E-1,8.608478546E0,8.618993304E0
1.656933645E1,1.944168359E-1,-2.778665423E-1,8.941379547E0,8.947808443E0
1.657178380E1,2.757728100E-1,-1.821536273E-1,9.259625435E0,9.265521776E0
1.657423020E1,2.709871531E-1,-1.271187067E-1,9.515956879E0,9.520663239E0
1.657667593E1,2.733799815E-1,-3.379862010E-2,9.740881920E0,9.744776013E0
1.657912239E1,3.167499006E-1,5.712864175E-2,9.987641335E0,9.992826107E0
1.658156974E1,3.646063507E-1,1.435693651E-1,1.022692394E1,1.023442833E1
1.658401614E1,3.000001311E-1,1.722832322E-1,1.047577763E1,1.048148837E1
1.658646182E1,2.303091735E-1,1.531406492E-1,1.061725330E1,1.062085505E1
1.658890838E1,1.130608693E-1,5.952146277E-2,1.069860935E1,1.069937230E1
1.659135567E1,7.776673418E-3,-1.704886183E-2,1.079910755E1,1.079912381E1
1.659380208E1,-4.247260094E-2,-7.208377868E-2,1.088764191E1,1.088796337E1
1.659624776E1,-9.032905847E-2,-1.319043487E-1,1.091635609E1,1.091752666E1
1.659869432E1,-1.477568001E-1,-1.965105534E-1,1.091635609E1,1.091912445E1
1.660114161E1,-2.195414752E-1,-2.395813614E-1,1.083978558E1,1.084465532E1
1.660358802E1,-2.626122832E-1,-2.898306549E-1,1.077278709E1,1.077988445E1
1.660603369E1,-2.988037169E-1,-3.257229924E-1,1.067707348E1,1.068621903E1
1.660848026E1,-3.299104273E-1,-3.879363835E-1,1.058136082E1,1.059360809E1
1.661092755E1,-4.232304990E-1,-4.190430641E-1,1.041595650E1,1.043297038E1
1.661337395E1,-4.926223755E-1,-4.839483798E-1,1.024367332E1,1.026692388E1
1.661581963E1,-5.763711333E-1,-5.174478889E-1,1.006421185E1,1.009397425E1
1.661826619E1,-6.314060688E-1,-5.653043389E-1,9.915557861E0,9.951709919E0
1.662071343E1,-6.792625189E-1,-6.299105883E-1,9.793523788E0,9.837240117E0
1.662315989E1,-7.414759398E-1,-6.945167780E-1,9.690632820E0,9.743741816E0
1.662560557E1,-7.941179872E-1,-7.543373108E-1,9.573384285E0,9.635835969E0
1.662805213E1,-8.156534433E-1,-7.998009920E-1,9.492028236E0,9.560521545E0
1.663049937E1,-8.324031830E-1,-8.644071817E-1,9.367302895E0,9.443858235E0
1.663294583E1,-8.132606149E-1,-9.792626500E-1,9.228518486E0,9.315895105E0
1.663539150E1,-7.965108156E-1,-1.070489049E0,9.087342262E0,9.184779022E0
1.663783807E1,-7.797610760E-1,-1.149452209E0,8.955737114E0,9.062808338E0
1.664028531E1,-7.031907439E-1,-1.192523003E0,8.826225281E0,8.934139077E0
1.664273177E1,-6.361917257E-1,-1.245165110E0,8.665905952E0,8.777989635E0
1.664517744E1,-5.763711333E-1,-1.293021560E0,8.534300804E0,8.650918948E0
1.664762400E1,-5.069792867E-1,-1.319342613E0,8.429017067E0,8.546696534E0
1.665007124E1,-4.160520434E-1,-1.314556956E0,8.373981476E0,8.486738187E0
1.665251770E1,-3.155534863E-1,-1.271486163E0,8.309375763E0,8.412013828E0
1.665496338E1,-2.051845491E-1,-1.194915771E0,8.251648903E0,8.340241844E0
1.665740994E1,-1.357926875E-1,-1.151844978E0,8.206185341E0,8.287741813E0
1.665985718E1,-6.640082598E-2,-1.096810102E0,8.108079910E0,8.182197828E0
1.666230364E1,-4.965107143E-2,-1.046560764E0,8.036294937E0,8.104306940E0
1.666474932E1,5.084748194E-2,-9.672985673E-1,7.907082558E0,7.966191471E0
1.666719588E1,1.322034448E-1,-8.931210637E-1,7.820940971E0,7.872881344E0
1.666964312E1,1.920240223E-1,-7.663014531E-1,7.744370461E0,7.784559395E0
1.667208958E1,2.350948304E-1,-6.897311211E-1,7.638787270E0,7.673465289E0
1.667453526E1,2.542374134E-1,-6.586244106E-1,7.526324749E0,7.559364193E0
1.667698171E1,2.757728100E-1,-6.658028960E-1,7.411468983E0,7.446423076E0
1.667942906E1,2.614158690E-1,-7.208378315E-1,7.301399231E0,7.341551346E0
1.668187552E1,3.023929596E-1,-8.069794178E-1,7.172186852E0,7.223774741E0
1.668432119E1,3.023929596E-1,-8.859425783E-1,7.025925636E0,7.088015717E0
1.668676765E1,2.494517565E-1,-9.314061999E-1,6.901498795E0,6.968531359E0
1.668921500E1,2.374876440E-1,-9.266205430E-1,6.853642464E0,6.920075219E0
1.669166145E1,1.848455518E-1,-8.883354068E-1,6.882356167E0,6.941911414E0
1.669410713E1,1.489532143E-1,-8.189435601E-1,6.887141705E0,6.937260012E0
1.669655359E1,1.130608693E-1,-7.328019142E-1,6.911069870E0,6.950731483E0
1.669900093E1,7.238288224E-2,-6.011967063E-1,6.942176819E0,6.968536126E0
1.670144739E1,9.391828626E-2,-5.030909777E-1,6.932605267E0,6.951470129E0
1.670389307E1,8.913264424E-2,-4.214358926E-1,6.937391281E0,6.950751803E0
1.670633953E1,1.322034448E-1,-3.544368446E-1,6.970890522E0,6.981147320E0
1.670878687E1,1.657029688E-1,-3.137588799E-1,6.992425919E0,7.001422879E0
1.671123328E1,1.704886109E-1,-2.778665423E-1,6.963712215E0,6.971338752E0
1.671367900E1,1.896311939E-1,-2.922234535E-1,6.887141705E0,6.895946302E0
1.671612546E1,2.422732860E-1,-2.946162820E-1,6.841678143E0,6.852302891E0
1.671857281E1,2.446661144E-1,-3.209373355E-1,6.781857491E0,6.793854083E0
1.672101927E1,2.015953064E-1,-3.544368446E-1,6.700501442E0,6.712896969E0
1.672346494E1,1.465603858E-1,-3.927220106E-1,6.585646152E0,6.598973085E0
1.672591140E1,9.870393574E-2,-4.262215197E-1,6.523133755E0,6.537788711E0
1.672835874E1,2.931207791E-2,-4.525425732E-1,6.482455730E0,6.498298722E0
1.673080515E1,-3.768695518E-2,-4.621138871E-1,6.482455730E0,6.499015452E0
1.673325088E1,-8.793623000E-2,-5.174478889E-1,6.425027847E0,6.446430635E0
1.673569734E1,-1.166501045E-1,-5.700899959E-1,6.386742592E0,6.413196612E0
1.673814468E1,-1.333998591E-1,-6.083751321E-1,6.360421658E0,6.390843410E0
1.674059114E1,-1.836491376E-1,-6.705885530E-1,6.300601006E0,6.338847612E0
1.674303682E1,-2.793620527E-1,-7.256234884E-1,6.219244957E0,6.267661481E0
1.674548328E1,-3.155534863E-1,-8.189435601E-1,6.099604130E0,6.162419419E0
1.674793062E1,-3.514458239E-1,-8.404789567E-1,5.998806477E0,6.067585862E0
1.675037703E1,-3.681955934E-1,-8.979067206E-1,5.883950710E0,5.963445349E0
1.675282276E1,-3.897309899E-1,-9.194421172E-1,5.754738331E0,5.840742873E0
1.675526921E1,-3.777668774E-1,-9.050851464E-1,5.699703693E0,5.783468607E0
1.675771656E1,-3.538386524E-1,-8.931210637E-1,5.615954876E0,5.697527200E0
1.676016296E1,-3.705884218E-1,-8.859425783E-1,5.527420521E0,5.610223493E0
1.676260869E1,-3.203391433E-1,-8.691928387E-1,5.465207100E0,5.543158125E0
1.676505515E1,-2.988037169E-1,-8.500502706E-1,5.316552639E0,5.392365074E0
1.676750250E1,-2.892324328E-1,-8.117650747E-1,5.230411053E0,5.300926119E0
1.676994890E1,-2.291127741E-1,-7.854440212E-1,5.127519608E0,5.192385993E0
1.677239463E1,-1.597209126E-1,-7.878368497E-1,5.094020367E0,5.157057414E0
1.677484109E1,-1.166501045E-1,-7.447660565E-1,5.053342342E0,5.109261449E0
1.677728843E1,-4.725824669E-2,-7.208378315E-1,5.012664318E0,5.064449041E0
1.677973484E1,3.888336942E-2,-6.873382926E-1,4.964807987E0,5.012311263E0
1.678218052E1,5.084748194E-2,-6.610172391E-1,4.921737194E0,4.966188303E0
1.678462708E1,6.999006122E-2,-6.275177598E-1,4.887938499E0,4.928551503E0
1.678707437E1,6.759724021E-2,-5.820540786E-1,4.820939541E0,4.856419915E0
1.678952078E1,5.563312769E-2,-5.389832854E-1,4.804189682E0,4.834649577E0
1.679196645E1,4.366901144E-2,-4.887340367E-1,4.828117847E0,4.852987728E0
1.679441302E1,2.452643216E-2,-4.238287210E-1,4.859224796E0,4.877734920E0
1.679686031E1,-4.187439568E-3,-3.807578981E-1,4.895116806E0,4.909904547E0
1.679930671E1,-3.768695518E-2,-3.161516786E-1,4.919344425E0,4.929637082E0
1.680175239E1,-3.529413417E-2,-2.371885478E-1,4.914558411E0,4.920405314E0
1.680419895E1,-4.247260094E-2,-1.725823283E-1,4.924129963E0,4.927336448E0
1.680664624E1,-4.247260094E-2,-9.122636169E-2,4.897509575E0,4.898543274E0
1.680909265E1,-1.375873014E-2,-9.870393202E-3,4.890331268E0,4.890360584E0
1.681153833E1,2.991028363E-3,6.669992954E-2,4.856831551E0,4.857290452E0
1.681398489E1,-6.580262445E-3,1.579262912E-1,4.785047054E0,4.787656977E0
1.681643218E1,-2.572284266E-2,2.249253243E-1,4.703691006E0,4.709136029E0
1.681887859E1,-3.768695518E-2,2.608176768E-1,4.634299278E0,4.641785860E0
1.682132427E1,-1.166501045E-1,3.134597540E-1,4.584050179E0,4.596235449E0
1.682377083E1,-2.243271172E-1,2.943171859E-1,4.505086899E0,4.520260305E0
1.682621812E1,-3.514458239E-1,2.656033039E-1,4.445266247E0,4.467040551E0
1.682866453E1,-4.902295470E-1,2.129612118E-1,4.390231133E0,4.422647045E0
1.683111020E1,-5.907281041E-1,1.411765367E-1,4.344767570E0,4.387014446E0
1.683355677E1,-7.199404836E-1,7.627122104E-2,4.303790569E0,4.364257653E0
1.683600406E1,-7.749754190E-1,4.486542661E-3,4.282255173E0,4.351817597E0
1.683845046E1,-7.989036441E-1,-2.183450572E-2,4.291826725E0,4.365604244E0
1.684089614E1,-8.347960114E-1,-2.901297435E-2,4.299005032E0,4.379402972E0
1.684334270E1,-8.853443861E-1,-2.183450572E-2,4.253541470E0,4.344758504E0
1.684578994E1,-9.403793216E-1,-3.379862010E-2,4.215256214E0,4.319009211E0
1.684823640E1,-1.028913736E0,-5.294119939E-2,4.165007114E0,4.290541983E0
1.685068208E1,-1.138983607E0,-6.011966988E-2,4.093222141E0,4.249160568E0
1.685312864E1,-1.203589797E0,-1.247258782E-1,4.011866093E0,4.190376414E0
1.685557588E1,-1.328016520E0,-1.797607988E-1,3.966402531E0,4.186680171E0
1.685802234E1,-1.380658627E0,-2.395813614E-1,3.920938969E0,4.163817944E0
1.686046802E1,-1.433599830E0,-2.706880569E-1,3.887439489E0,4.152188131E0
1.686291458E1,-1.452742457E0,-2.994019389E-1,3.887439489E0,4.160803763E0
1.686536182E1,-1.479063511E0,-2.898306549E-1,3.880260944E0,4.162698124E0
1.686780828E1,-1.471885085E0,-2.682952285E-1,3.865904093E0,4.145315728E0
1.687025395E1,-1.455135226E0,-2.826521695E-1,3.837190151E0,4.113555522E0
1.687270052E1,-1.419242978E0,-2.922234535E-1,3.791726589E0,4.059166873E0
1.687514776E1,-1.361516118E0,-2.898306549E-1,3.748356581E0,3.998487840E0
1.687759421E1,-1.275374413E0,-2.922234535E-1,3.753142357E0,3.974676338E0
1.688003989E1,-1.189232826E0,-3.161516786E-1,3.767499208E0,3.963366862E0
1.688248635E1,-1.122233868E0,-3.089732230E-1,3.825226068E0,3.998403154E0
1.688493369E1,-9.930213690E-1,-3.305086195E-1,3.885046721E0,4.023545129E0
1.688738015E1,-8.973084688E-1,-3.329014480E-1,3.995116472E0,4.108155485E0
1.688982583E1,-8.371888399E-1,-3.735794425E-1,4.121936321E0,4.222653880E0
1.689227229E1,-7.510471940E-1,-3.711866140E-1,4.303790569E0,4.384571205E0
1.689471963E1,-6.984050870E-1,-4.046861231E-1,4.540979385E0,4.612161565E0
1.689716609E1,-6.409773827E-1,-3.807578981E-1,4.780261517E0,4.838050098E0
1.689961177E1,-5.763711333E-1,-3.831507266E-1,5.048556805E0,5.095776091E0
1.690205822E1,-5.524429083E-1,-3.592225015E-1,5.314159870E0,5.354860325E0
1.690450557E1,-5.141577721E-1,-3.233301640E-1,5.565705299E0,5.598747725E0
1.690695203E1,-4.926223755E-1,-2.802593410E-1,5.781059742E0,5.808775589E0
1.690939770E1,-4.519443810E-1,-2.898306549E-1,5.931807518E0,5.956055403E0
1.691184416E1,-3.921238184E-1,-2.922234535E-1,6.056533337E0,6.076244868E0
1.691429150E1,-3.131606579E-1,-2.874378264E-1,6.197709560E0,6.212269625E0
1.691673791E1,-2.338984162E-1,-3.185445070E-1,6.326921940E0,6.339252346E0
1.691918364E1,-1.525424421E-1,-3.185445070E-1,6.420242310E0,6.429949542E0
1.692163010E1,-9.750752151E-2,-3.185445070E-1,6.535097599E0,6.543583036E0
1.692407744E1,-3.050848842E-2,-2.874378264E-1,6.652645111E0,6.658921703E0
1.692652390E1,2.452643216E-2,-2.778665423E-1,6.755536556E0,6.761293184E0
1.692896958E1,6.759724021E-2,-2.515454888E-1,6.848856449E0,6.853807641E0
1.693141604E1,6.999006122E-2,-2.587239444E-1,6.896713257E0,6.901919330E0
1.693386338E1,7.716853172E-2,-2.659024298E-1,6.949355125E0,6.954868492E0
1.693630984E1,6.281159073E-2,-2.587239444E-1,6.982854843E0,6.987928530E0
1.693875552E1,8.434699476E-2,-2.276172489E-1,6.970890522E0,6.975115676E0
1.694120197E1,1.034895778E-1,-2.204387933E-1,6.966104984E0,6.970360249E0
1.694364932E1,1.130608693E-1,-2.060818523E-1,6.966104984E0,6.970069666E0
1.694609578E1,1.250249892E-1,-2.156531364E-1,6.966104984E0,6.970563548E0
1.694854145E1,1.393819153E-1,-2.180459648E-1,6.973283291E0,6.978083635E0
1.695098791E1,1.633101404E-1,-2.659024298E-1,6.951747894E0,6.958747954E0
