"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.459644069E0,-1.190429255E-1,-5.461617708E-1,9.738489151E0,9.754518688E0
6.462090996E0,-1.142572835E-1,-5.629115105E-1,9.752845764E0,9.769745370E0
6.464536361E0,-1.166501045E-1,-5.581258535E-1,9.755238533E0,9.771887768E0
6.466982559E0,-8.793623000E-2,-5.581258535E-1,9.733703613E0,9.750088373E0
6.469429538E0,-9.511470050E-2,-5.437689424E-1,9.752845764E0,9.768455966E0
6.471874903E0,-8.075776696E-2,-5.461617708E-1,9.771988869E0,9.787572781E0
6.474321101E0,-9.511470050E-2,-5.485545993E-1,9.757631302E0,9.773501296E0
6.476767299E0,-9.750752151E-2,-5.413761139E-1,9.764810562E0,9.780292487E0
6.479213496E0,-9.511470050E-2,-5.413761139E-1,9.748060226E0,9.763545108E0
6.481660424E0,-8.793623000E-2,-5.365904570E-1,9.750452995E0,9.765602680E0
6.484105788E0,-9.750752151E-2,-5.509474277E-1,9.738489151E0,9.754548771E0
6.486551986E0,-7.836493850E-2,-5.629115105E-1,9.755238533E0,9.771780251E0
6.488998965E0,-7.836493850E-2,-5.676971674E-1,9.733703613E0,9.750559326E0
6.491444330E0,-1.142572835E-1,-5.389832854E-1,9.752845764E0,9.768395887E0
6.493890528E0,-1.046859920E-1,-5.461617708E-1,9.733703613E0,9.749576292E0
6.496336726E0,-9.032905847E-2,-5.748756528E-1,9.760024071E0,9.777357067E0
6.498782819E0,-6.879365444E-2,-5.581258535E-1,9.752845764E0,9.769044863E0
6.501229851E0,-8.793623000E-2,-5.485545993E-1,9.752845764E0,9.768656275E0
6.503675215E0,-1.046859920E-1,-5.724828243E-1,9.745667458E0,9.763028728E0
6.506121413E0,-1.046859920E-1,-5.605186820E-1,9.762416840E0,9.779055317E0
6.508568392E0,-9.990034252E-2,-5.700899959E-1,9.757631302E0,9.774781394E0
6.511013757E0,-9.990034252E-2,-5.772684813E-1,9.764810562E0,9.782369053E0
6.513459955E0,-1.046859920E-1,-5.653043389E-1,9.748060226E0,9.764999044E0
6.515906153E0,-1.238285750E-1,-5.700899959E-1,9.740881920E0,9.758335754E0
6.518352246E0,-1.262213886E-1,-5.772684813E-1,9.757631302E0,9.775507115E0
6.520799278E0,-1.118644550E-1,-5.581258535E-1,9.755238533E0,9.771831812E0
6.523244642E0,-1.046859920E-1,-5.724828243E-1,9.740881920E0,9.758251704E0
6.525690840E0,-1.118644550E-1,-5.820540786E-1,9.771988869E0,9.789947245E0
6.528137819E0,-1.238285750E-1,-5.748756528E-1,9.760024071E0,9.777723937E0
6.530583132E0,-1.190429255E-1,-5.509474277E-1,9.762416840E0,9.778675618E0
6.533029382E0,-1.333998591E-1,-5.653043389E-1,9.764810562E0,9.782069813E0
6.535475580E0,-1.118644550E-1,-5.581258535E-1,9.755238533E0,9.771831812E0
6.537921674E0,-1.214357466E-1,-5.581258535E-1,9.762416840E0,9.779112110E0
6.540368705E0,-1.094716340E-1,-5.318048596E-1,9.748060226E0,9.763169497E0
6.542814069E0,-1.142572835E-1,-5.533402562E-1,9.736096382E0,9.752477271E0
6.545260267E0,-1.190429255E-1,-5.485545993E-1,9.750452995E0,9.766597001E0
6.547707246E0,-1.429711580E-1,-5.341976285E-1,9.764810562E0,9.780456696E0
6.550152559E0,-1.286142170E-1,-5.413761139E-1,9.764810562E0,9.780652076E0
6.552598809E0,-1.214357466E-1,-5.365904570E-1,9.755238533E0,9.770739726E0
6.555045007E0,-1.286142170E-1,-5.389832854E-1,9.762416840E0,9.778130044E0
6.557491101E0,-1.238285750E-1,-5.365904570E-1,9.745667458E0,9.761213912E0
6.559938132E0,-1.142572835E-1,-5.413761139E-1,9.752845764E0,9.768528207E0
6.562383496E0,-1.381855011E-1,-5.222335458E-1,9.764810562E0,9.779741736E0
6.564829694E0,-1.405783296E-1,-5.413761139E-1,9.750452995E0,9.766482682E0
6.567276674E0,-1.501496136E-1,-5.365904570E-1,9.738489151E0,9.754416701E0
6.569721986E0,-1.238285750E-1,-5.389832854E-1,9.750452995E0,9.766123597E0
6.572168236E0,-1.238285750E-1,-5.413761139E-1,9.767203331E0,9.782979225E0
6.574614434E0,-1.429711580E-1,-5.294120312E-1,9.743274689E0,9.758694560E0
6.577060528E0,-1.310070455E-1,-5.461617708E-1,9.745667458E0,9.761838440E0
6.579507559E0,-1.381855011E-1,-5.437689424E-1,9.788738251E0,9.804803743E0
6.581952871E0,-1.405783296E-1,-5.461617708E-1,9.760024071E0,9.776304251E0
6.584399121E0,-1.190429255E-1,-5.485545993E-1,9.762416840E0,9.778541093E0
6.586846101E0,-1.238285750E-1,-5.557330847E-1,9.752845764E0,9.769451022E0
6.589291413E0,-1.525424421E-1,-5.557330847E-1,9.757631302E0,9.774634371E0
6.591737663E0,-1.046859920E-1,-5.676971674E-1,9.750452995E0,9.767526445E0
6.594183861E0,-1.190429255E-1,-5.629115105E-1,9.752845764E0,9.769802510E0
6.596629955E0,-1.022931710E-1,-5.700899959E-1,9.745667458E0,9.762863345E0
6.599076986E0,-1.262213886E-1,-5.796613097E-1,9.750452995E0,9.768483643E0
6.601522299E0,-1.405783296E-1,-5.581258535E-1,9.760024071E0,9.776979932E0
6.603968549E0,-1.190429255E-1,-5.676971674E-1,9.762416840E0,9.779633625E0
6.606415528E0,-1.286142170E-1,-5.557330847E-1,9.762416840E0,9.779067615E0
6.608860840E0,-1.070788130E-1,-5.796613097E-1,9.731310844E0,9.749147853E0
6.611307090E0,-1.190429255E-1,-5.820540786E-1,9.755238533E0,9.773312489E0
6.613753288E0,-1.190429255E-1,-5.772684813E-1,9.769596100E0,9.787360118E0
6.616199382E0,-1.357926875E-1,-5.700899959E-1,9.757631302E0,9.775214109E0
6.618646413E0,-8.793623000E-2,-5.676971674E-1,9.745667458E0,9.762584035E0
6.621091726E0,-1.166501045E-1,-5.724828243E-1,9.745667458E0,9.763164345E0
6.623537976E0,-1.190429255E-1,-5.653043389E-1,9.748060226E0,9.765163511E0
6.625984955E0,-8.315058798E-2,-5.509474277E-1,9.733703613E0,9.749638102E0
6.628430267E0,-1.070788130E-1,-5.653043389E-1,9.760024071E0,9.776968074E0
6.630876517E0,-9.990034252E-2,-5.700899959E-1,9.755238533E0,9.772392825E0
6.633322611E0,-1.046859920E-1,-5.844469070E-1,9.733703613E0,9.751795905E0
6.635768861E0,-9.511470050E-2,-5.676971674E-1,9.748060226E0,9.765039941E0
6.638215840E0,-8.315058798E-2,-5.700899959E-1,9.762416840E0,9.779401780E0
6.640661153E0,-9.032905847E-2,-5.605186820E-1,9.738489151E0,9.755024935E0
6.643107403E0,-9.272187948E-2,-5.748756528E-1,9.743274689E0,9.760659866E0
6.645554382E0,-8.554340899E-2,-5.605186820E-1,9.752845764E0,9.769314171E0
6.647999694E0,-8.793623000E-2,-5.653043389E-1,9.762416840E0,9.779165830E0
6.650445944E0,-9.511470050E-2,-5.533402562E-1,9.779167175E0,9.795271456E0
6.652892038E0,-1.022931710E-1,-5.724828243E-1,9.750452995E0,9.767780408E0
6.655338288E0,-8.075776696E-2,-5.533402562E-1,9.745667458E0,9.761697673E0
6.657785267E0,-5.922235921E-2,-5.557330847E-1,9.748060226E0,9.764068042E0
6.660230580E0,-1.022931710E-1,-5.509474277E-1,9.733703613E0,9.749820152E0
6.662676830E0,-9.272187948E-2,-5.605186820E-1,9.755238533E0,9.771768385E0
6.665123809E0,-9.511470050E-2,-5.557330847E-1,9.736096382E0,9.752407848E0
6.667569121E0,-9.990034252E-2,-5.533402562E-1,9.745667458E0,9.761874805E0
6.670015371E0,-1.286142170E-1,-5.509474277E-1,9.752845764E0,9.769241792E0
6.672461465E0,-1.166501045E-1,-5.365904570E-1,9.764810562E0,9.780238335E0
6.674907715E0,-1.094716340E-1,-5.461617708E-1,9.740881920E0,9.756795442E0
6.677354694E0,-1.214357466E-1,-5.437689424E-1,9.743274689E0,9.759192229E0
6.679800007E0,-1.190429255E-1,-5.509474277E-1,9.740881920E0,9.757176583E0
6.682246257E0,-1.094716340E-1,-5.413761139E-1,9.760024071E0,9.775640235E0
6.684693236E0,-1.190429255E-1,-5.389832854E-1,9.755238533E0,9.770841982E0
6.687138549E0,-1.381855011E-1,-5.485545993E-1,9.748060226E0,9.764460331E0
6.689584799E0,-1.166501045E-1,-5.389832854E-1,9.750452995E0,9.766035216E0
6.692030892E0,-1.238285750E-1,-5.437689424E-1,9.748060226E0,9.764000018E0
6.694477142E0,-1.310070455E-1,-5.437689424E-1,9.736096382E0,9.752149521E0
6.696924121E0,-1.190429255E-1,-5.365904570E-1,9.750452995E0,9.765932324E0
6.699369434E0,-1.286142170E-1,-5.389832854E-1,9.750452995E0,9.766185448E0
6.701815684E0,-1.190429255E-1,-5.365904570E-1,9.757631302E0,9.773099261E0
6.704262663E0,-1.381855011E-1,-5.437689424E-1,9.752845764E0,9.768970283E0
6.706707976E0,-1.333998591E-1,-5.389832854E-1,9.774381638E0,9.790139677E0
6.709154226E0,-1.238285750E-1,-5.198407173E-1,9.733703613E0,9.748361602E0
6.711600319E0,-1.286142170E-1,-5.413761139E-1,9.736096382E0,9.751984540E0
6.714046569E0,-1.501496136E-1,-5.437689424E-1,9.748060226E0,9.764369296E0
6.716493549E0,-1.190429255E-1,-5.294120312E-1,9.745667458E0,9.760762394E0
6.718938861E0,-1.238285750E-1,-5.365904570E-1,9.752845764E0,9.768380794E0
6.721385111E0,-1.286142170E-1,-5.581258535E-1,9.750452995E0,9.767260604E0
6.723832090E0,-1.238285750E-1,-5.461617708E-1,9.750452995E0,9.766522401E0
6.726277403E0,-1.022931710E-1,-5.365904570E-1,9.755238533E0,9.770520562E0
6.728723653E0,-1.118644550E-1,-5.461617708E-1,9.752845764E0,9.768766905E0
6.731169746E0,-1.070788130E-1,-5.222335458E-1,9.750452995E0,9.765015482E0
6.733615996E0,-1.094716340E-1,-5.389832854E-1,9.748060226E0,9.763563141E0
6.736062976E0,-1.190429255E-1,-5.365904570E-1,9.733703613E0,9.749209536E0
6.738508288E0,-1.118644550E-1,-5.318048596E-1,9.767203331E0,9.782310104E0
6.740954538E0,-1.094716340E-1,-5.509474277E-1,9.769596100E0,9.785731197E0
6.743401517E0,-1.238285750E-1,-5.437689424E-1,9.743274689E0,9.759222297E0
6.745846830E0,-1.046859920E-1,-5.485545993E-1,9.738489151E0,9.754488313E0
6.748293080E0,-9.750752151E-2,-5.581258535E-1,9.728918076E0,9.745401947E0
6.750739174E0,-1.022931710E-1,-5.533402562E-1,9.767203331E0,9.783399728E0
6.753185424E0,-1.094716340E-1,-5.724828243E-1,9.793523788E0,9.810852604E0
6.755632403E0,-8.793623000E-2,-5.700899959E-1,9.748060226E0,9.765112061E0
6.758077715E0,-1.022931710E-1,-5.653043389E-1,9.771988869E0,9.788860983E0
6.760523965E0,-8.793623000E-2,-5.461617708E-1,9.752845764E0,9.768522199E0
6.762970892E0,-1.070788130E-1,-5.748756528E-1,9.752845764E0,9.770360709E0
6.765416257E0,-9.750752151E-2,-5.629115105E-1,9.764810562E0,9.781508186E0
6.767862455E0,-1.142572835E-1,-5.724828243E-1,9.750452995E0,9.767913028E0
6.770308653E0,-9.990034252E-2,-5.653043389E-1,9.767203331E0,9.784058973E0
6.772754851E0,-1.262213886E-1,-5.844469070E-1,9.750452995E0,9.768768788E0
6.775201830E0,-1.190429255E-1,-5.533402562E-1,9.755238533E0,9.771644462E0
6.777647142E0,-1.286142170E-1,-5.724828243E-1,9.750452995E0,9.768091513E0
6.780093392E0,-1.118644550E-1,-5.868397355E-1,9.750452995E0,9.768737285E0
6.782540319E0,-1.238285750E-1,-5.916253924E-1,9.743274689E0,9.762005725E0
6.784985684E0,-1.118644550E-1,-5.820540786E-1,9.760024071E0,9.778004422E0
6.787431882E0,-1.214357466E-1,-5.629115105E-1,9.762416840E0,9.779386410E0
6.789878080E0,-1.238285750E-1,-5.748756528E-1,9.757631302E0,9.775335501E0
6.792324278E0,-1.070788130E-1,-5.844469070E-1,9.755238533E0,9.773316883E0
6.794771257E0,-1.238285750E-1,-5.700899959E-1,9.738489151E0,9.755947266E0
6.797216569E0,-1.190429255E-1,-5.700899959E-1,9.781559944E0,9.798882016E0
6.799662767E0,-9.990034252E-2,-5.748756528E-1,9.740881920E0,9.758342209E0
6.802109799E0,-1.070788130E-1,-5.700899959E-1,9.726525307E0,9.743806393E0
6.804555111E0,-1.238285750E-1,-5.796613097E-1,9.764810562E0,9.782784167E0
6.807001309E0,-1.142572835E-1,-5.796613097E-1,9.762416840E0,9.780278345E0
6.809447507E0,-1.190429255E-1,-5.533402562E-1,9.771988869E0,9.788366723E0
6.811893705E0,-1.118644550E-1,-5.485545993E-1,9.752845764E0,9.768900977E0
6.814340632E0,-1.046859920E-1,-5.629115105E-1,9.764810562E0,9.781582379E0
6.816785996E0,-1.166501045E-1,-5.509474277E-1,9.757631302E0,9.773869190E0
6.819232194E0,-1.118644550E-1,-5.533402562E-1,9.740881920E0,9.757227048E0
6.821679174E0,-1.166501045E-1,-5.557330847E-1,9.755238533E0,9.771751396E0
6.824124538E0,-1.190429255E-1,-5.509474277E-1,9.757631302E0,9.773898041E0
6.826570736E0,-9.750752151E-2,-5.509474277E-1,9.757631302E0,9.773659469E0
6.829016934E0,-1.262213886E-1,-5.533402562E-1,9.779167175E0,9.795622896E0
6.831463132E0,-1.262213886E-1,-5.557330847E-1,9.764810562E0,9.781426093E0
6.833910059E0,-1.238285750E-1,-5.653043389E-1,9.757631302E0,9.774777293E0
6.836355424E0,-1.262213886E-1,-5.437689424E-1,9.733703613E0,9.749697561E0
6.838801621E0,-1.453639716E-1,-5.461617708E-1,9.750452995E0,9.766819184E0
6.841248601E0,-1.190429255E-1,-5.413761139E-1,9.762416840E0,9.778141023E0
6.843693965E0,-1.381855011E-1,-5.413761139E-1,9.774381638E0,9.790338080E0
6.846140163E0,-1.286142170E-1,-5.581258535E-1,9.738489151E0,9.755317372E0
6.848586361E0,-1.286142170E-1,-5.389832854E-1,9.755238533E0,9.770963281E0
6.851032455E0,-1.405783296E-1,-5.389832854E-1,9.757631302E0,9.773516965E0
6.853479486E0,-1.238285750E-1,-5.485545993E-1,9.767203331E0,9.783379098E0
6.855924851E0,-1.214357466E-1,-5.485545993E-1,9.760024071E0,9.776181701E0
6.858371049E0,-1.046859920E-1,-5.509474277E-1,9.752845764E0,9.768956071E0
6.860818028E0,-1.238285750E-1,-5.389832854E-1,9.748060226E0,9.763734668E0
6.863263392E0,-1.118644550E-1,-5.653043389E-1,9.755238533E0,9.772244445E0
6.865709590E0,-1.214357466E-1,-5.389832854E-1,9.750452995E0,9.766093550E0
6.868155788E0,-1.405783296E-1,-5.557330847E-1,9.757631302E0,9.774454980E0
6.870601882E0,-9.750752151E-2,-5.796613097E-1,9.752845764E0,9.770543253E0
6.873048913E0,-9.750752151E-2,-5.581258535E-1,9.760024071E0,9.776455495E0
6.875494278E0,-1.238285750E-1,-5.461617708E-1,9.745667458E0,9.761744741E0
6.877940476E0,-1.310070455E-1,-5.653043389E-1,9.731310844E0,9.748596955E0
6.880387455E0,-1.142572835E-1,-5.605186820E-1,9.762416840E0,9.779162463E0
6.882832819E0,-1.262213886E-1,-5.676971674E-1,9.767203331E0,9.784501664E0
6.885279017E0,-1.262213886E-1,-5.724828243E-1,9.755238533E0,9.772837216E0
6.887725215E0,-1.381855011E-1,-5.605186820E-1,9.738489151E0,9.755585445E0
6.890171309E0,-1.262213886E-1,-5.629115105E-1,9.748060226E0,9.765115431E0
6.892618340E0,-1.166501045E-1,-5.940182209E-1,9.750452995E0,9.769227119E0
6.895063705E0,-1.357926875E-1,-5.126622319E-1,9.752845764E0,9.767254615E0
6.897509903E0,-1.477568001E-1,-5.150550604E-1,9.781559944E0,9.796225229E0
6.899956882E0,-1.238285750E-1,-5.988038778E-1,9.764810562E0,9.783937087E0
6.902402246E0,-1.333998591E-1,-5.892325640E-1,9.774381638E0,9.793034613E0
6.904848444E0,-1.381855011E-1,-5.533402562E-1,9.709774971E0,9.726510713E0
6.907294642E0,-1.046859920E-1,-5.150550604E-1,9.649954796E0,9.664257262E0
6.909740736E0,-1.094716340E-1,-5.748756528E-1,9.831809044E0,9.849209873E0
6.912187767E0,-8.793623000E-2,-5.964110494E-1,9.831809044E0,9.850274514E0
6.914633132E0,-1.070788130E-1,-5.318048596E-1,9.740881920E0,9.755975751E0
6.917079330E0,-1.022931710E-1,-5.437689424E-1,9.745667458E0,9.761361726E0
6.919526309E0,-9.032905847E-2,-5.653043389E-1,9.829416275E0,9.846072955E0
6.921971674E0,-1.238285750E-1,-5.605186820E-1,9.752845764E0,9.769724418E0
6.924417871E0,-7.597211748E-2,-5.485545993E-1,9.704989433E0,9.720776914E0
6.926864069E0,-1.166501045E-1,-5.844469070E-1,9.769596100E0,9.787757322E0
6.929310163E0,-8.554340899E-2,-5.605186820E-1,9.798309326E0,9.814701448E0
6.931757194E0,-9.750752151E-2,-5.629115105E-1,9.745667458E0,9.762397824E0
6.934202559E0,-1.238285750E-1,-5.533402562E-1,9.678668022E0,9.695263464E0
6.936648757E0,-1.118644550E-1,-5.629115105E-1,9.700203896E0,9.717167213E0
6.939095736E0,-1.118644550E-1,-5.605186820E-1,9.783952713E0,9.800633936E0
6.941541049E0,-1.262213886E-1,-5.844469070E-1,9.824630737E0,9.842808499E0
6.943987299E0,-1.022931710E-1,-5.772684813E-1,9.822237968E0,9.839718568E0
6.946433496E0,-9.990034252E-2,-5.868397355E-1,9.805487633E0,9.823540536E0
6.948879590E0,-1.238285750E-1,-5.844469070E-1,9.738489151E0,9.756796741E0
6.951326621E0,-1.333998591E-1,-5.485545993E-1,9.709774971E0,9.726172817E0
6.953771986E0,-1.262213886E-1,-5.724828243E-1,9.704989433E0,9.722679071E0
6.956218184E0,-1.310070455E-1,-5.724828243E-1,9.750452995E0,9.768123312E0
6.958665163E0,-1.381855011E-1,-5.748756528E-1,9.788738251E0,9.806578088E0
6.961110476E0,-1.190429255E-1,-5.796613097E-1,9.762416840E0,9.780335424E0
6.963556726E0,-1.238285750E-1,-5.629115105E-1,9.762416840E0,9.779416416E0
6.966002924E0,-9.750752151E-2,-5.653043389E-1,9.738489151E0,9.755370196E0
6.968449017E0,-1.405783296E-1,-5.653043389E-1,9.752845764E0,9.770226802E0
6.970896049E0,-8.793623000E-2,-5.629115105E-1,9.740881920E0,9.757529540E0
6.973341361E0,-1.405783296E-1,-5.700899959E-1,9.812666893E0,9.830218534E0
6.975787611E0,-1.046859920E-1,-5.772684813E-1,9.798309326E0,9.815857767E0
6.978234590E0,-1.262213886E-1,-5.653043389E-1,9.764810562E0,9.781974553E0
6.980679903E0,-1.333998591E-1,-5.605186820E-1,9.719346046E0,9.736409209E0
6.983126153E0,-1.429711580E-1,-5.365904570E-1,9.724132538E0,9.739975548E0
6.985572351E0,-1.381855011E-1,-5.365904570E-1,9.712167740E0,9.727961079E0
6.988018444E0,-1.142572835E-1,-5.581258535E-1,9.728918076E0,9.745583929E0
6.990465476E0,-1.238285750E-1,-5.318048596E-1,9.791131020E0,9.806344710E0
6.992910840E0,-1.238285750E-1,-5.605186820E-1,9.805487633E0,9.822275827E0
6.995357038E0,-1.381855011E-1,-5.509474277E-1,9.781559944E0,9.798038234E0
6.997804017E0,-1.214357466E-1,-5.389832854E-1,9.695418358E0,9.711147551E0
7.000249330E0,-1.286142170E-1,-5.318048596E-1,9.716953278E0,9.732344991E0
7.002695580E0,-1.118644550E-1,-5.198407173E-1,9.769596100E0,9.784056213E0
7.005141778E0,-1.238285750E-1,-5.318048596E-1,9.803094864E0,9.818290016E0
7.007587871E0,-9.750752151E-2,-5.198407173E-1,9.807881355E0,9.822132089E0
7.010034903E0,-9.750752151E-2,-5.365904570E-1,9.755238533E0,9.770471630E0
7.012480267E0,-1.166501045E-1,-5.605186820E-1,9.733703613E0,9.750526882E0
7.014926465E0,-1.022931710E-1,-5.772684813E-1,9.733703613E0,9.751342924E0
7.017373444E0,-1.381855011E-1,-5.533402562E-1,9.745667458E0,9.762341669E0
7.019818757E0,-8.793623000E-2,-5.413761139E-1,9.731310844E0,9.746754928E0
7.022265007E0,-1.238285750E-1,-5.509474277E-1,9.733703613E0,9.750069877E0
7.024711205E0,-9.990034252E-2,-5.581258535E-1,9.750452995E0,9.766924703E0
7.027157299E0,-1.118644550E-1,-5.485545993E-1,9.752845764E0,9.768900977E0
7.029604330E0,-1.022931710E-1,-5.796613097E-1,9.762416840E0,9.780145892E0
7.032049642E0,-1.070788130E-1,-5.940182209E-1,9.760024071E0,9.778670328E0
7.034495892E0,-1.070788130E-1,-5.724828243E-1,9.762416840E0,9.779774282E0
7.036942871E0,-1.238285750E-1,-5.724828243E-1,9.760024071E0,9.777583544E0
7.039388184E0,-1.142572835E-1,-5.605186820E-1,9.755238533E0,9.771996457E0
7.041834434E0,-9.511470050E-2,-5.653043389E-1,9.750452995E0,9.767289768E0
7.044280632E0,-1.357926875E-1,-5.796613097E-1,9.762416840E0,9.780553637E0
7.046726726E0,-1.310070455E-1,-5.868397355E-1,9.743274689E0,9.761810559E0
7.049173757E0,-1.477568001E-1,-5.940182209E-1,9.738489151E0,9.757707757E0
7.051619069E0,-1.405783296E-1,-5.581258535E-1,9.745667458E0,9.762648254E0
7.054065319E0,-1.357926875E-1,-5.772684813E-1,9.738489151E0,9.756528558E0
7.056512299E0,-1.597209126E-1,-5.700899959E-1,9.757631302E0,9.775575789E0
7.058957611E0,-1.549352705E-1,-5.772684813E-1,9.760024071E0,9.778308325E0
7.061403861E0,-1.501496136E-1,-5.796613097E-1,9.767203331E0,9.785541020E0
7.063849955E0,-1.477568001E-1,-5.844469070E-1,9.755238533E0,9.773847200E0
7.066296205E0,-1.214357466E-1,-5.796613097E-1,9.731310844E0,9.749316111E0
7.068743184E0,-1.357926875E-1,-5.844469070E-1,9.764810562E0,9.783227645E0
7.071188496E0,-1.333998591E-1,-5.676971674E-1,9.771988869E0,9.789373935E0
7.073634746E0,-1.070788130E-1,-5.724828243E-1,9.769596100E0,9.786940810E0
7.076081726E0,-1.022931710E-1,-5.676971674E-1,9.738489151E0,9.755558155E0
7.078527038E0,-1.070788130E-1,-5.389832854E-1,9.760024071E0,9.775481508E0
7.080973288E0,-9.032905847E-2,-5.485545993E-1,9.752845764E0,9.768678108E0
7.083419486E0,-8.315058798E-2,-5.294120312E-1,9.740881920E0,9.755612318E0
7.085865580E0,-1.262213886E-1,-5.341976285E-1,9.736096382E0,9.751557399E0
7.088312611E0,-1.046859920E-1,-5.437689424E-1,9.743274689E0,9.758998180E0
7.090757924E0,-1.214357466E-1,-5.437689424E-1,9.748060226E0,9.763969965E0
7.093204174E0,-9.511470050E-2,-5.629115105E-1,9.740881920E0,9.757596874E0
7.095651153E0,-1.022931710E-1,-5.629115105E-1,9.745667458E0,9.762446797E0
7.098096465E0,-6.879365444E-2,-5.413761139E-1,9.752845764E0,9.768102229E0
7.100542715E0,-7.357929647E-2,-5.605186820E-1,9.783952713E0,9.800271721E0
7.102988809E0,-7.118647546E-2,-5.270192027E-1,9.783952713E0,9.798395146E0
7.105435059E0,-9.032905847E-2,-5.485545993E-1,9.769596100E0,9.785401343E0
7.107882038E0,-9.511470050E-2,-5.485545993E-1,9.762416840E0,9.778279067E0
7.110327351E0,-1.070788130E-1,-5.509474277E-1,9.750452995E0,9.766593191E0
7.112773601E0,-9.990034252E-2,-5.533402562E-1,9.757631302E0,9.773818811E0
7.115220580E0,-1.046859920E-1,-5.485545993E-1,9.745667458E0,9.761654855E0
7.117665892E0,-1.166501045E-1,-5.437689424E-1,9.748060226E0,9.763911618E0
7.120112142E0,-1.118644550E-1,-5.533402562E-1,9.767203331E0,9.783504485E0
7.122558236E0,-1.166501045E-1,-5.748756528E-1,9.733703613E0,9.751362740E0
7.125004486E0,-1.142572835E-1,-5.653043389E-1,9.767203331E0,9.784216097E0
7.127451465E0,-1.238285750E-1,-5.605186820E-1,9.748060226E0,9.764947152E0
7.129896778E0,-1.310070455E-1,-5.581258535E-1,9.752845764E0,9.769681050E0
7.132343028E0,-1.142572835E-1,-5.365904570E-1,9.750452995E0,9.765875161E0
7.134790007E0,-1.381855011E-1,-5.461617708E-1,9.764810562E0,9.781048677E0
7.137235319E0,-1.333998591E-1,-5.365904570E-1,9.774381638E0,9.790008235E0
7.139681569E0,-1.381855011E-1,-5.437689424E-1,9.743274689E0,9.759415021E0
7.142127663E0,-1.142572835E-1,-5.700899959E-1,9.736096382E0,9.753441961E0
7.144573913E0,-1.286142170E-1,-5.509474277E-1,9.764810562E0,9.781186533E0
7.147020892E0,-1.286142170E-1,-5.509474277E-1,9.743274689E0,9.759686795E0
7.149466205E0,-1.333998591E-1,-5.294120312E-1,9.752845764E0,9.768115126E0
7.151912455E0,-1.477568001E-1,-5.629115105E-1,9.750452995E0,9.767806051E0
7.154359434E0,-1.142572835E-1,-5.581258535E-1,9.750452995E0,9.767082103E0
7.156804746E0,-1.310070455E-1,-5.533402562E-1,9.750452995E0,9.767020114E0
7.159250996E0,-1.118644550E-1,-5.581258535E-1,9.769596100E0,9.786165034E0
7.161697090E0,-1.046859920E-1,-5.437689424E-1,9.769596100E0,9.785277297E0
7.164143340E0,-8.554340899E-2,-5.222335458E-1,9.776774406E0,9.791085912E0
7.166590319E0,-1.118644550E-1,-5.485545993E-1,9.760024071E0,9.776067495E0
7.169035632E0,-1.166501045E-1,-5.557330847E-1,9.771988869E0,9.788473474E0
7.171481882E0,-1.166501045E-1,-5.533402562E-1,9.738489151E0,9.754894342E0
7.173928861E0,-1.238285750E-1,-5.437689424E-1,9.762416840E0,9.778333229E0
